order_id,order_number,customer_id,created_at,currency,subtotal,total_discounts,total_shipping,total_tax,total_price,financial_status,fulfillment_status,utm_source,utm_medium,utm_campaign,landing_site,referring_site,tags,discount_code
ord_030456,31456,cust_009739,2025-10-04 12:48:53,GBP,145.83,0.0,0.0,29.17,175.0,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_030458,31458,cust_009037,2025-10-04 16:17:45,GBP,160.83,0.0,0.0,32.17,193.0,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_030459,31459,cust_009037,2025-10-04 11:10:26,GBP,183.33,10.0,0.0,34.67,208.0,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,PRETTYNEW
ord_030481,31481,cust_012732,2025-10-04 21:12:09,GBP,45.83,0.0,12.95,0.0,58.78,partially_refunded,fulfilled,organic,organic,,/,,,
ord_030524,31524,cust_007354,2025-10-05 09:25:51,GBP,137.5,0.0,0.0,27.5,165.0,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_030564,31564,cust_009399,2025-10-06 13:14:58,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,google,cpc,Generic_Streetwear_UK,/,,,
ord_030600,31600,cust_012017,2025-10-06 18:48:10,GBP,37.5,3.75,12.95,0.0,46.7,paid,fulfilled,direct,none,,/,,,WELCOME10
ord_030612,31612,cust_009739,2025-10-06 13:13:49,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_030615,31615,cust_000652,2025-10-06 14:07:49,GBP,169.17,0.0,0.0,0.0,169.17,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_030743,31743,cust_000205,2025-10-08 21:22:50,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,organic,organic,,/,,,
ord_030872,31872,cust_015354,2025-10-10 17:27:28,GBP,41.67,0.0,9.95,0.0,51.62,paid,fulfilled,organic,organic,,/,,,
ord_030883,31883,cust_001900,2025-10-10 12:21:03,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_031003,32003,cust_001900,2025-10-13 19:26:08,GBP,125.0,0.0,0.0,0.0,125.0,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_031080,32080,cust_006122,2025-10-14 16:20:01,GBP,129.17,0.0,0.0,0.0,129.17,paid,fulfilled,direct,none,,/,,,
ord_031084,32084,cust_009640,2025-10-14 13:21:42,GBP,43.33,0.0,12.95,0.0,56.28,paid,fulfilled,direct,none,,/,,,
ord_031342,32342,cust_009037,2025-10-17 11:00:31,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,organic,organic,,/,,,
ord_031355,32355,cust_002193,2025-10-17 11:11:05,GBP,252.5,0.0,0.0,50.5,303.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_031361,32361,cust_007354,2025-10-17 16:48:25,GBP,80.0,0.0,0.0,16.0,96.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_031689,32689,cust_002193,2025-10-22 11:53:09,GBP,289.16,0.0,0.0,57.83,346.99,paid,fulfilled,google,cpc,Shopping_All_EU,/,,,
ord_031773,32773,cust_006899,2025-10-23 09:58:37,GBP,159.16,0.0,0.0,31.83,190.99,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_031835,32835,cust_006122,2025-10-24 10:08:30,GBP,334.17,0.0,0.0,66.83,401.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_031920,32920,cust_015354,2025-10-26 21:21:45,GBP,123.33,0.0,0.0,24.67,148.0,paid,fulfilled,organic,organic,,/,,,
ord_031968,32968,cust_006899,2025-10-27 14:32:21,GBP,175.84,0.0,0.0,0.0,175.84,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_032046,33046,cust_014825,2025-10-28 21:55:19,GBP,287.5,0.0,0.0,57.5,345.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_032180,33180,cust_004557,2025-10-30 11:40:37,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_032278,33278,cust_012017,2025-10-31 11:19:02,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_032288,33288,cust_012017,2025-10-31 20:02:00,GBP,43.33,10.0,4.95,7.66,45.94,partially_refunded,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_032334,33334,cust_009640,2025-11-01 15:57:28,GBP,602.5,0.0,0.0,120.5,723.0,partially_refunded,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_032474,33474,cust_014825,2025-11-03 17:24:32,GBP,265.0,0.0,0.0,53.0,318.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_032476,33476,cust_006122,2025-11-03 15:22:37,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_032560,33560,cust_002904,2025-11-04 13:16:08,GBP,454.16,0.0,0.0,90.83,544.99,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_032636,33636,cust_009037,2025-11-04 20:22:05,GBP,45.0,0.0,4.95,9.99,59.94,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_032674,33674,cust_011297,2025-11-05 11:18:07,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_032733,33733,cust_000786,2025-11-05 15:47:00,GBP,137.5,0.0,0.0,0.0,137.5,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_032912,33912,cust_005440,2025-11-07 10:52:04,GBP,92.5,0.0,0.0,0.0,92.5,paid,fulfilled,direct,none,,/,,,
ord_033035,34035,cust_005338,2025-11-09 11:48:01,GBP,125.0,0.0,0.0,25.0,150.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_033153,34153,cust_010930,2025-11-10 22:09:39,GBP,125.83,0.0,0.0,25.17,151.0,partially_refunded,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_033165,34165,cust_002193,2025-11-11 15:58:17,GBP,164.16,16.42,0.0,29.55,177.29,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,WELCOME10
ord_033194,34194,cust_012017,2025-11-11 11:07:19,GBP,187.5,0.0,0.0,37.5,225.0,paid,fulfilled,google,cpc,Generic_Streetwear_UK,/,,,
ord_033208,34208,cust_004201,2025-11-11 13:44:21,GBP,120.83,0.0,0.0,24.17,145.0,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_033294,34294,cust_009399,2025-11-12 20:46:00,GBP,45.83,0.0,9.95,0.0,55.78,paid,fulfilled,direct,none,,/,,,
ord_033426,34426,cust_009739,2025-11-13 22:51:27,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_033543,34543,cust_015354,2025-11-14 19:40:00,GBP,169.17,0.0,0.0,33.83,203.0,paid,fulfilled,direct,none,,/,,,
ord_033738,34738,cust_015354,2025-11-17 12:33:38,GBP,133.33,0.0,0.0,0.0,133.33,paid,fulfilled,tiktok,organic_social,,/,,,
ord_033919,34919,cust_005248,2025-11-19 14:02:49,GBP,166.66,16.67,0.0,0.0,149.99,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,WELCOME10
ord_033951,34951,cust_003463,2025-11-19 13:20:01,GBP,36.67,0.0,4.95,8.32,49.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_033972,34972,cust_003463,2025-11-19 18:27:57,GBP,284.16,0.0,0.0,56.83,340.99,paid,fulfilled,organic,organic,,/,,,
ord_034175,35175,cust_000652,2025-11-22 20:31:11,GBP,43.33,10.0,4.95,7.66,45.94,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,PRETTYNEW
ord_034267,35267,cust_001015,2025-11-23 18:13:43,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,direct,none,,/,,,
ord_034339,35339,cust_001954,2025-11-24 15:33:34,GBP,125.0,0.0,0.0,25.0,150.0,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_034375,35375,cust_006899,2025-11-24 10:03:57,GBP,40.0,0.0,12.95,0.0,52.95,partially_refunded,fulfilled,direct,none,,/,,,
ord_034463,35463,cust_000786,2025-11-25 12:11:18,GBP,191.66,0.0,0.0,0.0,191.66,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_034487,35487,cust_014928,2025-11-25 08:46:47,GBP,182.5,10.0,0.0,34.5,207.0,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,PRETTYNEW
ord_034537,35537,cust_005440,2025-11-25 16:03:26,GBP,356.66,0.0,0.0,0.0,356.66,paid,fulfilled,direct,none,,/,,,
ord_034628,35628,cust_009640,2025-11-26 17:49:08,GBP,194.17,0.0,0.0,38.83,233.0,partially_refunded,fulfilled,direct,none,,/,,,
ord_034630,35630,cust_010930,2025-11-26 11:54:59,GBP,287.5,0.0,0.0,57.5,345.0,partially_refunded,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_034721,35721,cust_004201,2025-11-26 14:25:31,GBP,220.83,22.08,0.0,39.75,238.5,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,WELCOME10
ord_034800,35800,cust_006899,2025-11-27 11:48:49,GBP,129.17,0.0,0.0,25.83,155.0,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_035086,36086,cust_012017,2025-11-28 16:48:51,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_035110,36110,cust_006899,2025-11-28 17:03:47,GBP,88.33,0.0,0.0,17.67,106.0,partially_refunded,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_035229,36229,cust_012017,2025-11-28 14:08:29,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_035269,36269,cust_014825,2025-11-28 17:58:03,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_035315,36315,cust_002904,2025-11-28 08:01:06,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_035340,36340,cust_009037,2025-11-28 10:30:43,GBP,40.0,10.0,4.95,6.99,41.94,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,PRETTYNEW
ord_035439,36439,cust_015354,2025-11-28 14:45:55,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,direct,none,,/,,,
ord_035501,36501,cust_011297,2025-11-28 13:33:55,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_035528,36528,cust_015354,2025-11-28 17:26:25,GBP,200.83,0.0,0.0,40.17,241.0,paid,fulfilled,facebook,paid_social,Prospecting_Mens_UK,/,,,
ord_035565,36565,cust_010930,2025-11-28 22:46:20,GBP,154.17,10.0,0.0,28.83,173.0,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_035669,36669,cust_015354,2025-11-29 20:58:49,GBP,188.33,10.0,0.0,35.67,214.0,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_035787,36787,cust_014825,2025-11-30 11:33:05,GBP,43.33,4.33,4.95,8.79,52.74,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,WELCOME10
ord_035811,36811,cust_005248,2025-11-30 13:21:20,GBP,215.0,0.0,0.0,0.0,215.0,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_035919,36919,cust_017214,2025-12-01 20:41:12,GBP,120.83,0.0,0.0,24.17,145.0,paid,fulfilled,instagram,paid_social,Womens_Launch_Prospecting,/,,,
ord_035923,36923,cust_017214,2025-12-01 08:19:22,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_035926,36926,cust_017214,2025-12-01 17:34:20,GBP,40.0,0.0,4.95,8.99,53.94,partially_refunded,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_035928,36928,cust_017214,2025-12-01 09:41:07,GBP,163.34,0.0,0.0,32.67,196.01,paid,fulfilled,organic,organic,,/,,,
ord_035942,36942,cust_017214,2025-12-01 19:23:42,GBP,108.33,0.0,0.0,21.67,130.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_035986,36986,cust_001954,2025-12-01 09:58:14,GBP,129.17,10.0,0.0,0.0,119.17,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,PRETTYNEW
ord_036022,37022,cust_017254,2025-12-01 17:13:44,GBP,120.0,0.0,0.0,24.0,144.0,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_036034,37034,cust_014825,2025-12-01 11:32:34,GBP,120.83,0.0,0.0,24.17,145.0,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_036058,37058,cust_017214,2025-12-01 14:16:26,GBP,177.5,0.0,0.0,35.5,213.0,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_036076,37076,cust_000786,2025-12-01 18:46:10,GBP,319.17,0.0,0.0,0.0,319.17,paid,fulfilled,direct,none,,/,,,
ord_036110,37110,cust_017254,2025-12-01 13:36:15,GBP,125.01,0.0,0.0,25.0,150.01,paid,fulfilled,organic,organic,,/,,,
ord_036138,37138,cust_017254,2025-12-01 20:40:51,GBP,285.83,0.0,0.0,57.17,343.0,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_036142,37142,cust_005248,2025-12-01 19:52:50,GBP,112.5,0.0,0.0,22.5,135.0,paid,fulfilled,klaviyo,email,Abandoned_Cart,/,,,
ord_036155,37155,cust_000786,2025-12-01 14:14:14,GBP,293.33,0.0,0.0,0.0,293.33,partially_refunded,fulfilled,direct,none,,/,,,
ord_036174,37174,cust_017254,2025-12-01 21:05:35,GBP,38.33,0.0,12.95,0.0,51.28,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_036233,37233,cust_000935,2025-12-02 21:45:31,GBP,123.33,0.0,0.0,24.67,148.0,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_036341,37341,cust_009399,2025-12-02 22:51:21,GBP,162.5,0.0,0.0,32.5,195.0,paid,fulfilled,organic,organic,,/,,,
ord_036436,37436,cust_017214,2025-12-03 18:45:20,GBP,159.16,0.0,0.0,31.83,190.99,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_036497,37497,cust_009037,2025-12-04 20:34:41,GBP,400.0,0.0,0.0,80.0,480.0,paid,fulfilled,organic,organic,,/,,,
ord_036511,37511,cust_009037,2025-12-04 21:18:58,GBP,262.5,0.0,0.0,0.0,262.5,paid,fulfilled,tiktok,organic_social,,/,,,
ord_036527,37527,cust_017254,2025-12-04 08:19:25,GBP,250.0,0.0,0.0,50.0,300.0,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
ord_036553,37553,cust_017214,2025-12-04 08:23:07,GBP,80.0,0.0,0.0,16.0,96.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_036567,37567,cust_017463,2025-12-04 22:32:38,GBP,40.0,0.0,4.95,8.99,53.94,partially_refunded,fulfilled,direct,none,,/,,,
ord_036699,37699,cust_017214,2025-12-06 12:49:25,GBP,38.33,10.0,4.95,6.66,39.94,partially_refunded,fulfilled,direct,none,,/,,,PRETTYNEW
ord_036733,37733,cust_017463,2025-12-07 09:03:21,GBP,245.83,0.0,0.0,0.0,245.83,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_036780,37780,cust_004557,2025-12-07 19:37:01,GBP,141.67,0.0,0.0,28.33,170.0,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_036799,37799,cust_017214,2025-12-08 22:44:32,GBP,146.66,0.0,0.0,29.33,175.99,paid,fulfilled,organic,organic,,/,,,
ord_036818,37818,cust_004201,2025-12-08 20:32:12,GBP,189.16,0.0,0.0,37.83,226.99,paid,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_036940,37940,cust_017463,2025-12-09 22:25:41,GBP,310.0,0.0,0.0,62.0,372.0,paid,fulfilled,direct,none,,/,,,
ord_036960,37960,cust_017254,2025-12-10 08:58:24,GBP,41.67,0.0,4.95,9.32,55.94,paid,fulfilled,direct,none,,/,,,
ord_037050,38050,cust_004201,2025-12-11 18:10:23,GBP,45.83,0.0,9.95,0.0,55.78,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_037095,38095,cust_014825,2025-12-11 08:59:57,GBP,89.16,0.0,0.0,17.83,106.99,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_037250,38250,cust_017214,2025-12-13 15:27:26,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,instagram,paid_social,Brand_Awareness_UK,/,,,
ord_037421,38421,cust_017463,2025-12-16 09:13:19,GBP,163.33,0.0,0.0,32.67,196.0,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_037431,38431,cust_017214,2025-12-16 20:02:08,GBP,104.17,0.0,0.0,20.83,125.0,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_037500,38500,cust_005338,2025-12-17 08:25:59,GBP,275.0,0.0,0.0,55.0,330.0,partially_refunded,fulfilled,direct,none,,/,,,
ord_037529,38529,cust_010930,2025-12-17 17:18:26,GBP,203.33,0.0,0.0,40.67,244.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_037596,38596,cust_000786,2025-12-18 09:34:30,GBP,503.33,0.0,0.0,100.67,604.0,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_037648,38648,cust_000786,2025-12-19 22:24:31,GBP,40.0,0.0,4.95,8.99,53.94,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_037759,38759,cust_015354,2025-12-20 14:25:43,GBP,170.0,0.0,0.0,34.0,204.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_037949,38949,cust_005248,2025-12-23 08:56:02,GBP,287.5,0.0,0.0,57.5,345.0,paid,fulfilled,organic,organic,,/,,,
ord_038110,39110,cust_010431,2025-12-25 17:57:24,GBP,264.16,0.0,0.0,52.83,316.99,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038211,39211,cust_015354,2025-12-26 13:32:43,GBP,83.33,0.0,0.0,0.0,83.33,paid,fulfilled,direct,none,,/,,,
ord_038235,39235,cust_003400,2025-12-27 17:43:42,GBP,137.5,0.0,0.0,27.5,165.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038236,39236,cust_017463,2025-12-27 19:31:09,GBP,45.83,0.0,4.95,10.16,60.94,partially_refunded,fulfilled,organic,organic,,/,,,
ord_038250,39250,cust_017254,2025-12-27 10:20:27,GBP,133.33,0.0,0.0,26.67,160.0,paid,fulfilled,klaviyo,email,Win_Back,/,,,
ord_038278,39278,cust_011297,2025-12-27 10:53:35,GBP,46.67,0.0,4.95,10.32,61.94,paid,fulfilled,organic,organic,,/,,,
ord_038307,39307,cust_018148,2025-12-28 18:09:42,GBP,108.33,0.0,0.0,21.67,130.0,paid,fulfilled,facebook,paid_social,Womens_Launch_Prospecting,/,,,
ord_038347,39347,cust_017254,2025-12-28 17:54:51,GBP,245.0,0.0,0.0,0.0,245.0,paid,fulfilled,klaviyo,email,Womens_Welcome_Flow,/,,,
ord_038348,39348,cust_010930,2025-12-28 21:04:46,GBP,325.0,0.0,0.0,65.0,390.0,partially_refunded,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_038352,39352,cust_010431,2025-12-28 10:42:10,GBP,73.33,10.0,4.95,13.66,81.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,PRETTYNEW
ord_038408,39408,cust_002193,2025-12-29 21:42:30,GBP,120.83,0.0,0.0,24.17,145.0,paid,fulfilled,facebook,paid_social,Retargeting_AllUsers,/,,,
ord_038449,39449,cust_017463,2025-12-30 10:18:50,GBP,300.0,0.0,0.0,60.0,360.0,partially_refunded,fulfilled,direct,none,,/,,,
ord_038463,39463,cust_017463,2025-12-30 13:03:48,GBP,38.33,0.0,4.95,8.66,51.94,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_038709,39709,cust_017214,2026-01-01 19:11:37,GBP,38.33,0.0,4.95,8.66,51.94,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_038810,39810,cust_014825,2026-01-02 10:36:01,GBP,38.33,0.0,9.95,0.0,48.28,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_039018,40018,cust_003614,2026-01-03 21:56:09,GBP,137.5,0.0,0.0,27.5,165.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_039101,40101,cust_017214,2026-01-04 12:06:41,GBP,222.5,0.0,0.0,44.5,267.0,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_039103,40103,cust_017463,2026-01-04 20:32:57,GBP,76.66,0.0,0.0,0.0,76.66,partially_refunded,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_039169,40169,cust_017214,2026-01-05 09:29:34,GBP,162.5,0.0,0.0,32.5,195.0,paid,fulfilled,google,cpc,Shopping_Tees_UK,/,,,
ord_039228,40228,cust_017214,2026-01-05 22:54:34,GBP,83.33,0.0,0.0,16.67,100.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_039230,40230,cust_011297,2026-01-05 17:13:57,GBP,218.33,0.0,0.0,43.67,262.0,partially_refunded,fulfilled,organic,organic,,/,,,
ord_039231,40231,cust_009640,2026-01-05 18:02:11,GBP,40.0,0.0,4.95,8.99,53.94,partially_refunded,fulfilled,direct,none,,/,,,
ord_039254,40254,cust_000786,2026-01-05 09:09:33,GBP,129.17,0.0,0.0,0.0,129.17,paid,fulfilled,organic,organic,,/,,,
ord_039278,40278,cust_007069,2026-01-05 13:35:00,GBP,187.5,10.0,0.0,0.0,177.5,paid,fulfilled,organic,organic,,/,,,PRETTYNEW
ord_039354,40354,cust_000205,2026-01-06 08:17:45,GBP,137.5,0.0,0.0,27.5,165.0,paid,fulfilled,direct,none,,/,,,
ord_039418,40418,cust_005440,2026-01-07 22:10:36,GBP,156.67,0.0,0.0,31.33,188.0,paid,fulfilled,organic,organic,,/,,,
ord_039478,40478,cust_011297,2026-01-07 15:30:44,GBP,45.83,0.0,4.95,10.16,60.94,paid,fulfilled,direct,none,,/,,,
ord_039555,40555,cust_003614,2026-01-08 17:25:18,GBP,425.0,0.0,0.0,85.0,510.0,paid,fulfilled,organic,organic,,/,,,
ord_039616,40616,cust_014825,2026-01-09 21:57:38,GBP,137.5,0.0,0.0,27.5,165.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_039632,40632,cust_004201,2026-01-09 22:00:28,GBP,241.66,24.17,0.0,43.5,260.99,paid,fulfilled,tiktok,organic_social,,/,,,WELCOME10
ord_039760,40760,cust_015354,2026-01-10 14:33:12,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_039794,40794,cust_017463,2026-01-11 15:10:53,GBP,38.33,0.0,4.95,8.66,51.94,paid,fulfilled,instagram,paid_social,Retargeting_AllUsers,/,,,
ord_039906,40906,cust_017254,2026-01-13 20:35:56,GBP,129.17,0.0,0.0,25.83,155.0,paid,fulfilled,tiktok,organic_social,,/,,,
ord_039959,40959,cust_018738,2026-01-13 11:40:33,GBP,190.0,0.0,0.0,38.0,228.0,paid,fulfilled,instagram,paid_social,Prospecting_Mens_UK,/,,,
ord_040082,41082,cust_017214,2026-01-15 12:09:13,GBP,41.67,0.0,12.95,0.0,54.62,partially_refunded,fulfilled,google,cpc,Brand_Search_EU,/,,,
ord_040202,41202,cust_014825,2026-01-16 16:18:16,GBP,81.67,0.0,0.0,16.33,98.0,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_040344,41344,cust_007069,2026-01-19 12:30:39,GBP,35.0,0.0,12.95,0.0,47.95,paid,fulfilled,organic,organic,,/,,,
ord_040384,41384,cust_018738,2026-01-19 21:34:37,GBP,233.33,0.0,0.0,46.67,280.0,paid,fulfilled,direct,none,,/,,,
ord_040457,41457,cust_017214,2026-01-20 10:18:13,GBP,404.17,0.0,0.0,0.0,404.17,partially_refunded,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_040464,41464,cust_018930,2026-01-20 13:57:03,GBP,232.49,0.0,0.0,46.5,278.99,paid,fulfilled,facebook,paid_social,Prospecting_Mens_EU,/,,,
ord_040487,41487,cust_018930,2026-01-20 21:03:02,GBP,43.33,0.0,12.95,0.0,56.28,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_040499,41499,cust_017254,2026-01-21 22:23:21,GBP,183.34,0.0,0.0,36.67,220.01,paid,fulfilled,organic,organic,,/,,,
ord_040577,41577,cust_014928,2026-01-21 18:36:14,GBP,46.67,0.0,9.95,0.0,56.62,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_040652,41652,cust_010431,2026-01-22 13:32:51,GBP,48.33,0.0,12.95,0.0,61.28,paid,fulfilled,direct,none,,/,,,
ord_040692,41692,cust_005338,2026-01-23 15:23:50,GBP,270.83,0.0,0.0,54.17,325.0,partially_refunded,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_040727,41727,cust_014825,2026-01-23 11:44:14,GBP,203.33,0.0,0.0,0.0,203.33,paid,fulfilled,google,cpc,PMax_Menswear_UK,/,,,
ord_040728,41728,cust_018148,2026-01-23 13:07:54,GBP,38.33,3.83,4.95,7.89,47.34,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,WOMENSLAUNCH
ord_040882,41882,cust_003400,2026-01-26 09:29:00,GBP,86.67,0.0,0.0,17.33,104.0,paid,fulfilled,klaviyo,email,Restock_Alert,/,,,
ord_040936,41936,cust_005338,2026-01-26 19:36:17,GBP,120.83,0.0,0.0,0.0,120.83,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,
ord_041301,42301,cust_004201,2026-01-31 16:36:37,GBP,43.33,0.0,4.95,9.66,57.94,paid,fulfilled,tiktok,organic_social,,/,,,
ord_041342,42342,cust_003400,2026-02-01 14:48:33,GBP,29.17,0.0,4.95,6.82,40.94,paid,fulfilled,google,cpc,Brand_Search_UK,/,,,
ord_041387,42387,cust_012732,2026-02-02 08:44:08,GBP,303.33,0.0,0.0,60.67,364.0,partially_refunded,fulfilled,direct,none,,/,,,
ord_041456,42456,cust_018148,2026-02-03 17:57:52,GBP,169.16,16.92,0.0,30.45,182.69,paid,fulfilled,klaviyo,email,Drop_Announcement,/,,,WELCOME10
ord_041623,42623,cust_007069,2026-02-05 21:33:01,GBP,89.16,0.0,0.0,17.83,106.99,paid,fulfilled,organic,organic,,/,,,
ord_041838,42838,cust_018148,2026-02-09 22:19:31,GBP,160.83,0.0,0.0,32.17,193.0,paid,fulfilled,google,cpc,Shopping_Hoodies_UK,/,,,
ord_041924,42924,cust_004077,2026-02-11 21:04:26,GBP,169.16,0.0,0.0,33.83,202.99,paid,fulfilled,klaviyo,email,Welcome_Flow,/,,,
ord_041926,42926,cust_014928,2026-02-11 14:56:54,GBP,491.66,0.0,0.0,98.33,589.99,paid,fulfilled,facebook,paid_social,Brand_Awareness_UK,/,,,
